COUN_ID,COUN_NA,TOWN_ID,TOWN_NA,CODE3,1,2,3,4,5,6,7,8,9,10,11,12
10002,宜蘭縣,1000202,羅東鎮,A100020210,14528.02,18061.82,14856.96,19198.06,18860.77,25793.37,22432.34,28965.38,16969.36,22022.40,15358.77,18857.10
10002,宜蘭縣,1000202,羅東鎮,A100020211,16510.49,16456.62,16889.27,17592.82,20333.15,25075.46,27091.80,25706.23,20991.86,18666.34,17905.36,16535.06
10002,宜蘭縣,1000202,羅東鎮,A100020212,10031.13,10491.87,9996.60,10380.35,13244.76,14812.06,14826.44,15627.45,12007.42,11534.10,10281.04,10434.64
10002,宜蘭縣,1000202,羅東鎮,A100020213,41210.51,47800.82,42433.97,51742.23,56621.41,69937.37,67941.45,75663.23,52554.98,58772.53,44772.79,46348.08
10002,宜蘭縣,1000202,羅東鎮,A100020214,15655.87,17544.91,15485.15,17681.71,20696.42,24988.62,23597.59,26102.75,19095.02,19762.45,16180.39,17308.72
10002,宜蘭縣,1000202,羅東鎮,A100020215,16518.07,17690.65,16385.82,17090.18,20326.67,24427.23,23584.58,24742.27,19600.72,18499.81,16775.75,17015.06
10002,宜蘭縣,1000202,羅東鎮,A100020216,9182.67,9462.86,8839.12,8849.17,10761.85,12536.37,12359.29,12643.26,10438.42,9568.49,9086.97,9186.43
10002,宜蘭縣,1000202,羅東鎮,A100020217,26178.62,25353.96,28349.21,26726.34,33335.98,38516.65,44051.17,35629.40,36596.00,28711.87,30643.32,24980.53
10002,宜蘭縣,1000202,羅東鎮,A100020218,14061.74,14784.56,14080.36,14508.47,18008.98,21486.55,21068.69,22039.98,17495.26,16278.34,14659.01,14567.72
10002,宜蘭縣,1000202,羅東鎮,A100020219,1110.49,1093.14,1119.58,1134.13,1525.88,1773.29,1902.88,1984.72,1582.37,1381.19,1239.21,1157.00
10002,宜蘭縣,1000202,羅東鎮,A100020220,38674.12,43353.48,40562.87,46071.96,54451.62,66994.79,64748.50,69189.04,51404.13,51610.57,41765.70,41742.25
10002,宜蘭縣,1000202,羅東鎮,A100020221,16645.26,17994.12,16787.26,17821.29,21668.74,25794.32,24788.41,26222.00,20326.15,19515.39,17289.98,17663.14
10002,宜蘭縣,1000202,羅東鎮,A100020222,11916.56,12256.66,11983.88,12197.80,15614.76,18526.10,17722.11,17500.83,14934.79,13581.12,12574.11,12076.24
10002,宜蘭縣,1000202,羅東鎮,A100020223,14119.53,14922.99,13705.38,14580.52,17561.39,20960.02,21783.48,22165.01,15992.54,15831.09,13895.65,14308.53
10002,宜蘭縣,1000202,羅東鎮,A100020224,18757.32,17176.76,19378.46,17849.50,21533.54,26416.06,29354.96,22444.64,25674.32,18279.56,20990.78,17555.51
10002,宜蘭縣,1000202,羅東鎮,A100020225,17957.87,16568.46,17848.39,17084.60,18863.78,27454.12,29190.39,23086.27,24408.55,17123.97,18373.30,17262.93
10002,宜蘭縣,1000202,羅東鎮,A100020226,19760.34,17743.73,20111.63,19225.31,22860.50,29751.24,33132.88,25151.95,27469.54,20079.06,22158.68,18637.29
10002,宜蘭縣,1000202,羅東鎮,A100020227,12274.70,12226.90,12619.84,12260.31,14257.74,18661.75,19490.31,16707.13,15913.54,13296.74,13214.08,12327.29
10002,宜蘭縣,1000202,羅東鎮,A100020228,14016.78,14470.32,14440.36,14474.04,17917.57,21315.66,21019.89,20786.63,18002.26,15508.73,15251.44,14994.99
10002,宜蘭縣,1000202,羅東鎮,A100020229,12710.98,11442.68,12598.84,11392.88,14440.92,17981.34,21853.90,15639.64,17656.86,11525.29,13937.56,11847.78
10002,宜蘭縣,1000203,蘇澳鎮,A100020301,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10002,宜蘭縣,1000203,蘇澳鎮,A100020302,10084.93,10347.08,9967.97,10058.75,13798.20,14971.18,15533.63,15900.86,11928.23,11192.97,10152.93,10113.12
10002,宜蘭縣,1000203,蘇澳鎮,A100020303,265.81,439.05,266.49,411.31,337.54,675.67,386.55,569.99,319.88,514.32,325.77,461.62
10002,宜蘭縣,1000203,蘇澳鎮,A100020304,12662.93,13452.85,12504.72,13561.54,15663.76,18454.53,19323.83,19114.86,14398.16,14122.55,12240.01,13031.38
10002,宜蘭縣,1000203,蘇澳鎮,A100020305,112.00,112.47,112.78,128.70,144.62,185.90,222.03,186.97,149.57,131.49,106.47,102.50
10002,宜蘭縣,1000203,蘇澳鎮,A100020306,9718.95,9579.50,9703.62,10375.98,11246.40,13776.75,16597.54,14497.31,11357.97,10863.52,9576.64,10078.04
10002,宜蘭縣,1000203,蘇澳鎮,A100020307,12461.68,12337.67,12385.74,13373.50,14733.15,17474.67,20261.16,17964.25,14744.01,14108.37,12373.26,12822.85
10002,宜蘭縣,1000203,蘇澳鎮,A100020308,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10002,宜蘭縣,1000203,蘇澳鎮,A100020309,8665.07,8632.57,8625.18,9235.91,9836.66,12672.16,14655.45,12375.53,10445.97,9613.66,8679.77,9167.41
10002,宜蘭縣,1000203,蘇澳鎮,A100020310,9345.85,9193.98,9025.18,9745.82,10292.41,12596.98,14580.13,13303.17,11633.26,10823.22,9446.80,9926.87
10002,宜蘭縣,1000203,蘇澳鎮,A100020311,23.43,42.52,124.97,101.22,134.65,103.07,148.00,106.64,141.48,110.41,134.97,101.36
10002,宜蘭縣,1000203,蘇澳鎮,A100020312,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10002,宜蘭縣,1000203,蘇澳鎮,A100020313,11684.98,12221.01,11576.30,11687.26,14549.86,16937.17,16294.20,16385.75,13421.26,12324.56,11773.31,11830.30
10002,宜蘭縣,1000203,蘇澳鎮,A100020314,20796.87,20256.72,21503.49,22129.22,25634.86,30041.33,32948.08,29173.27,26868.91,23611.17,22026.85,20904.35
10002,宜蘭縣,1000203,蘇澳鎮,A100020315,14895.45,14912.76,15046.02,15509.89,17385.94,21329.09,22926.06,20503.24,18236.04,16219.56,14998.78,14896.74
10002,宜蘭縣,1000203,蘇澳鎮,A100020316,10465.82,10660.22,10478.27,10375.38,13460.47,15549.07,15451.69,15406.48,13021.24,11476.82,10982.88,10675.53
10002,宜蘭縣,1000203,蘇澳鎮,A100020317,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10002,宜蘭縣,1000203,蘇澳鎮,A100020318,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10002,宜蘭縣,1000203,蘇澳鎮,A100020319,178.66,138.68,160.40,127.36,187.16,158.59,186.69,130.66,163.06,124.21,178.81,137.17
10002,宜蘭縣,1000203,蘇澳鎮,A100020320,234.64,238.53,241.18,244.85,284.03,346.05,362.93,389.67,343.38,282.85,259.81,225.25
10002,宜蘭縣,1000203,蘇澳鎮,A100020321,19591.77,20570.63,20714.80,21650.13,25545.37,30900.73,30026.15,28971.20,26298.33,22415.80,21860.68,19946.88
10002,宜蘭縣,1000203,蘇澳鎮,A100020322,13121.95,13467.18,13116.07,13783.67,14988.33,18110.41,18507.12,17685.46,15619.63,15008.32,13942.03,14017.30
10002,宜蘭縣,1000203,蘇澳鎮,A100020323,9227.64,9368.26,9371.59,9384.14,11030.89,13391.16,13105.75,12725.92,11401.51,9809.13,9518.19,9092.90
10002,宜蘭縣,1000203,蘇澳鎮,A100020324,10715.55,10658.67,10939.04,11017.46,12881.34,15421.91,15486.50,14771.55,13636.76,11512.44,11339.89,10375.44
10002,宜蘭縣,1000203,蘇澳鎮,A100020325,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10002,宜蘭縣,1000203,蘇澳鎮,A100020326,10546.96,11011.32,10629.11,11635.31,14037.57,15601.42,15960.24,15871.47,12683.44,12729.74,10679.94,9246.95
10002,宜蘭縣,1000204,頭城鎮,A100020401,14490.45,15144.79,15166.63,16716.34,17102.40,19996.24,22085.02,21407.23,18324.97,18357.26,15170.88,15789.51
10002,宜蘭縣,1000204,頭城鎮,A100020402,9467.70,9786.48,10559.07,11664.96,12381.84,14222.47,15691.60,14477.76,12669.29,12587.83,10389.53,10648.20
10002,宜蘭縣,1000204,頭城鎮,A100020403,21.20,22.06,24.86,24.86,26.63,30.27,30.04,29.02,27.25,25.98,22.66,20.69
10002,宜蘭縣,1000204,頭城鎮,A100020404,16488.09,17066.38,17107.25,18367.96,20905.10,25734.14,29391.80,28175.64,24003.26,22891.70,19156.15,19105.11
10002,宜蘭縣,1000204,頭城鎮,A100020405,32.44,38.62,45.75,59.44,83.10,112.42,145.92,128.19,103.65,88.61,61.28,52.95
