COUN_ID,COUN_NA,TOWN_ID,TOWN_NA,CODE3,1,2,3,4,5,6,7,8,9,10,11,12
10002,宜蘭縣,1000202,羅東鎮,A100020210,453585.703,489071.1701,484625.3182,582941.5485,600578.877,798714.5669,707338.5474,854849.5412,492310.5138,656784.3169,445584.555,606320.0971
10002,宜蘭縣,1000202,羅東鎮,A100020211,515481.1304,445606.014,550918.176,534199.0186,647463.5363,776483.8129,854261.1285,758662.8157,609010.1231,556694.7253,519465.554,531658.8437
10002,宜蘭縣,1000202,羅東鎮,A100020212,313186.3037,284094.8141,326083.065,315195.3692,421749.6141,458668.7529,467508.6898,461209.6999,348356.035,343986.8795,298270.7882,335509.2188
10002,宜蘭縣,1000202,羅東鎮,A100020213,1286651.381,1294332.187,1384170.938,1571132.729,1802981.662,2165673.067,2142336.196,2233033.767,1524710.907,1752800.265,1298936.184,1490249.093
10002,宜蘭縣,1000202,羅東鎮,A100020214,488798.8791,475074.4304,505116.4947,536898.3111,659031.0033,773794.8072,744081.3224,770365.1547,553979.6137,589384.5473,469421.0107,556534.3979
10002,宜蘭縣,1000202,羅東鎮,A100020215,515717.7989,479020.674,534495.7658,518936.5804,647257.1952,756410.9068,743671.3542,730213.7148,568650.8954,551728.4746,486693.4361,547092.4118
10002,宜蘭縣,1000202,羅東鎮,A100020216,286696.0038,256231.7716,288326.9295,268701.6424,342687.0578,388200.0044,389714.4214,373138.1279,302836.6741,285365.4819,263628.8835,295375.0837
10002,宜蘭縣,1000202,羅東鎮,A100020217,817334.0129,686524.8416,924734.5807,811534.98,1061509.36,1192702.427,1389025.714,1051523.245,1061713.345,856287.412,889015.7721,803209.2921
10002,宜蘭縣,1000202,羅東鎮,A100020218,439027.7924,400330.7482,459293.1898,440543.9078,573455.4425,665350.2638,664339.9368,650461.4011,507567.8616,485476.5618,425283.2756,468402.138
10002,宜蘭縣,1000202,羅東鎮,A100020219,34671.15181,29599.57848,36520.16501,34437.35648,48588.09269,54911.62918,60001.7136,58574.5573,45907.27673,41191.97099,35951.48469,37201.50481
10002,宜蘭縣,1000202,羅東鎮,A100020220,1207461.585,1173908.931,1323136.792,1398957.232,1733889.618,2074553.372,2041655.77,2041962.393,1491322.86,1539205.873,1211695.447,1342156.144
10002,宜蘭縣,1000202,羅東鎮,A100020221,519689.0446,487237.8606,547590.5227,541136.634,689992.5686,798744.1909,781630.668,773884.7464,589696.8963,582016.5556,501612.4104,567930.2539
10002,宜蘭縣,1000202,羅東鎮,A100020222,372052.1038,331881.2001,390907.0813,370381.5127,497216.9793,573677.0846,558815.1225,516498.502,433284.1507,405035.878,364796.7327,388292.5294
10002,宜蘭縣,1000202,羅東鎮,A100020223,440831.918,404078.9481,447061.5215,442731.8907,559203.1072,649045.8137,686878.9062,654151.5863,463971.1857,472137.9422,403136.8887,460067.9928
10002,宜蘭縣,1000202,羅東鎮,A100020224,585630.3469,465105.8539,632113.8214,541993.1488,685687.2224,817996.8622,925623.368,662404.0695,744856.4994,545159.7805,608978.9258,564469.7578
10002,宜蘭縣,1000202,羅東鎮,A100020225,560670.6225,448634.4618,582203.8096,518767.2876,600674.7546,850141.3463,920434.2835,681340.3193,708134.4438,510696.1457,533041.2463,555062.2173
10002,宜蘭縣,1000202,羅東鎮,A100020226,616946.1009,480457.9927,656029.4256,583769.136,727941.3696,921273.5492,1044749.094,742304.3852,796939.0879,598827.1454,642861.8352,599252.5269
10002,宜蘭縣,1000202,羅東鎮,A100020227,383233.7384,331075.2735,411651.8895,372279.5944,454005.8546,577877.7522,614570.2562,493074.2313,461679.2781,396554.8652,383363.4102,396364.4894
10002,宜蘭縣,1000202,羅東鎮,A100020228,437624.1069,391821.839,471035.9248,439498.6466,570544.9118,660058.3169,662801.3028,613471.5246,522276.8296,462524.0996,442470.774,482140.1319
10002,宜蘭縣,1000202,羅東鎮,A100020229,396855.1268,309840.3773,410966.6504,345940.3787,459838.6156,556808.3121,689099.2031,461569.4514,512256.206,343724.0194,404352.7221,380946.5831
10002,宜蘭縣,1000203,蘇澳鎮,A100020301,0,0,0,0,0,0,0,0,0,0,0,0
