COUN_ID,COUN_NA,TOWN_ID,TOWN_NA,CODE3,1,2,3,4,5,6,7,8,9,10,11,12
10010,嘉義縣,1001001,太保市,A100100101,565.20,572.89,584.91,520.05,679.53,785.16,863.46,894.24,735.07,662.15,426.99,583.34
10010,嘉義縣,1001001,太保市,A100100102,742.28,677.05,735.48,778.14,941.75,1140.31,1336.99,1230.52,1057.66,897.48,666.84,518.75
10010,嘉義縣,1001001,太保市,A100100103,1105.84,1000.03,1157.45,1203.14,1432.19,1691.12,1974.57,1868.98,1660.50,1545.96,1246.71,723.63
10010,嘉義縣,1001001,太保市,A100100104,1034.12,944.54,1055.83,1059.31,1333.51,1532.74,1679.35,1656.01,1388.14,1242.16,866.49,756.83
10010,嘉義縣,1001001,太保市,A100100105,818.94,724.28,815.99,810.86,912.97,1125.48,1253.96,1184.96,1060.83,979.61,828.76,403.07
10010,嘉義縣,1001001,太保市,A100100106,540.35,505.75,567.04,553.96,595.16,771.71,864.28,787.86,723.68,635.90,548.41,220.15
10010,嘉義縣,1001001,太保市,A100100107,1236.53,1114.50,1247.01,1202.40,1484.02,1671.24,1824.97,1880.53,1665.02,1586.15,1149.75,973.12
10010,嘉義縣,1001001,太保市,A100100108,894.26,794.16,876.55,862.09,1157.70,1328.13,1416.59,1432.80,1218.64,1142.18,695.11,987.11
10010,嘉義縣,1001001,太保市,A100100109,443.94,407.01,438.97,456.82,587.01,686.77,838.45,791.87,661.27,613.54,528.61,190.45
10010,嘉義縣,1001001,太保市,A100100110,808.21,688.60,792.14,782.91,1098.86,1268.38,1328.76,1359.66,1139.80,1070.85,663.00,910.27
10010,嘉義縣,1001001,太保市,A100100111,14435.48,11933.60,12969.16,11715.48,12458.86,14110.68,15823.17,15284.45,11940.78,11643.26,10657.01,4221.66
10010,嘉義縣,1001001,太保市,A100100112,820.49,737.29,825.26,830.67,1080.76,1203.64,1372.28,1347.42,1082.79,1019.42,767.00,195.68
10010,嘉義縣,1001001,太保市,A100100113,1093.39,894.54,1014.01,1055.94,1295.57,1555.73,1691.23,1591.87,1398.44,1355.25,1092.60,555.19
10010,嘉義縣,1001002,朴子市,A100100201,528.29,526.60,592.96,575.17,678.80,913.89,967.57,876.14,762.75,599.55,536.80,288.09
